,distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,location,temp,clouds,pressure,rain,humidity,wind
4398,5.31,Lyft,1544718909853,Boston University,Financial District,47.5,1.0,dc9f6cc3-d555-4f45-a423-d93fa67df14e,lyft_luxsuv,Lux Black XL,November 26 2018,Financial District,40.57,0.89,1013.83,,0.93,1.87
4399,2.22,Lyft,1543425607889,South Station,Beacon Hill,9.0,1.0,09ce8a02-aaf8-49ad-acf5-ce6807b19319,lyft,Lyft,November 26 2018,Beacon Hill,40.54,0.9,1013.83,,0.93,1.81
4400,2.22,Lyft,1544927712564,South Station,Beacon Hill,16.5,1.0,2b392ada-6183-4a5a-b9be-3c0524e23245,lyft_premier,Lux,November 28 2018,Beacon Hill,34.9,0.53,991.76,,0.79,5.78
4401,2.22,Lyft,1544831111764,South Station,Beacon Hill,30.0,1.0,8572c282-5a97-4850-a70f-e839a14662e1,lyft_luxsuv,Lux Black XL,November 28 2018,Beacon Hill,34.86,0.52,991.75,,0.79,5.81
4402,2.22,Lyft,1544672399459,South Station,Beacon Hill,22.5,1.0,c7e2163d-a7b3-427d-aae4-ed9a2221b765,lyft_lux,Lux Black,November 28 2018,Beacon Hill,34.84,0.54,991.77,,0.79,5.69
4403,2.22,Lyft,1543783378976,South Station,Beacon Hill,7.0,1.0,eeaffa51-9bfc-4210-bf4d-a183082bfff5,lyft_line,Shared,November 28 2018,Beacon Hill,34.84,0.55,991.77,,0.79,5.72
4404,2.22,Lyft,1545132905734,South Station,Beacon Hill,13.5,1.0,f7b18479-911d-4053-89a5-2c4c541b353d,lyft_plus,Lyft XL,November 28 2018,Beacon Hill,35.45,0.52,991.75,,0.78,5.87
4405,2.4,Lyft,1543252810346,Fenway,Beacon Hill,16.5,1.0,4087d5f7-bffa-421d-962a-e2cc4841810c,lyft_premier,Lux,November 28 2018,Beacon Hill,34.93,0.52,991.75,,0.79,5.84
4406,2.4,Lyft,1543360881926,Fenway,Beacon Hill,13.5,1.0,4f17f78b-5e35-403e-abcb-0580921f1b52,lyft_plus,Lyft XL,November 28 2018,Beacon Hill,34.95,0.51,991.75,,0.79,5.86
4407,2.4,Lyft,1543763582175,Fenway,Beacon Hill,7.0,1.0,610a4c6d-fc5c-4126-91a5-26c5216bbf56,lyft_line,Shared,November 28 2018,Beacon Hill,34.93,0.52,991.75,,0.79,5.82
4408,2.4,Lyft,1544708713342,Fenway,Beacon Hill,9.0,1.0,6ef82332-1762-4019-9246-c638966adea7,lyft,Lyft,November 28 2018,Beacon Hill,34.84,0.54,991.77,,0.79,5.77
4409,2.4,Lyft,1545001211946,Fenway,Beacon Hill,30.0,1.0,e2313491-e417-45b2-b306-deed5d3dfe41,lyft_luxsuv,Lux Black XL,November 28 2018,Beacon Hill,35.44,0.52,991.76,,0.78,5.88
4410,2.4,Lyft,1543307963595,Fenway,Beacon Hill,22.5,1.0,e989f70e-e79b-4df9-b27c-959a42a39c9e,lyft_lux,Lux Black,November 28 2018,Beacon Hill,34.87,0.53,991.76,,0.79,5.84
4411,2.32,Uber,1543828985267,North End,Back Bay,20.5,1.0,df0fa976-87c8-42eb-97c1-44245f74396a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 28 2018,Back Bay,34.88,0.52,991.75,,0.79,5.81
4412,1.39,Lyft,1543569775959,Fenway,Back Bay,7.0,1.0,192d6b39-27e7-463c-aab3-ba4517ff3df7,lyft,Lyft,December 17 2018,Back Bay,35.7,0.8,1002.06,,0.66,10.63
4413,1.39,Lyft,1545101103793,Fenway,Back Bay,10.5,1.0,2bbbb9cb-1d3a-4352-af28-04a1930562da,lyft_plus,Lyft XL,December 17 2018,Back Bay,35.74,0.78,1001.95,,0.66,10.71
4414,1.39,Lyft,1543457287853,Fenway,Back Bay,5.0,1.0,2c07e17a-efca-488e-ab3e-28876b0e6537,lyft_line,Shared,December 17 2018,Back Bay,35.76,0.78,1001.88,,0.66,10.92
4415,2.33,Uber,1544776510730,North End,Back Bay,,1.0,c3e2b8c1-cf51-4381-8243-766b6704c7ca,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 17 2018,Back Bay,36.26,0.78,1001.88,,0.65,10.93
4416,1.43,Lyft,1544764510674,Fenway,Back Bay,26.0,1.0,2ce71535-2480-475e-83c7-2c1f0a3bcd38,lyft_luxsuv,Lux Black XL,December 17 2018,Back Bay,35.62,0.8,1002.05,,0.67,10.65
4417,1.43,Lyft,1543255691736,Fenway,Back Bay,13.5,1.0,56f91451-3603-4769-a980-4af1d3c78e70,lyft_premier,Lux,December 14 2018,Back Bay,39.39,0.21,1033.59,,0.66,3.14
4418,1.43,Lyft,1543681377972,Fenway,Back Bay,7.0,1.0,a3343b71-142e-4b25-b771-f3ee06839716,lyft,Lyft,December 14 2018,Back Bay,39.34,0.21,1033.59,,0.66,3.18
4419,1.43,Lyft,1543464847663,Fenway,Back Bay,3.5,1.0,ae2c3d36-d8aa-49a1-8111-31d71dd6cecb,lyft_line,Shared,December 14 2018,Back Bay,39.47,0.22,1033.59,,0.66,3.1
4420,1.43,Lyft,1544819706314,Fenway,Back Bay,19.5,1.0,d986ddb6-739c-4f10-8040-8d52a1d482ba,lyft_lux,Lux Black,December 14 2018,Back Bay,39.08,0.21,1033.6,,0.67,3.19
4421,1.43,Lyft,1543321641954,Fenway,Back Bay,13.5,1.0,f8b3bb93-a45c-4d5e-a34e-17c646ac3acd,lyft_plus,Lyft XL,December 14 2018,Back Bay,39.33,0.21,1033.6,,0.66,3.22
4422,0.49,Uber,1544400807358,North Station,Haymarket Square,6.5,1.0,1c530ed9-1b7e-4ad2-ab69-18c0f3b313fb,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 14 2018,Haymarket Square,39.58,0.21,1033.59,,0.66,3.1
4423,0.49,Uber,1543340003573,North Station,Haymarket Square,,1.0,3f4e93a5-ed05-4330-97fd-e1713c6ebd8d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 14 2018,Haymarket Square,39.17,0.21,1033.59,,0.67,3.18
4424,0.49,Uber,1545117910501,North Station,Haymarket Square,7.0,1.0,5ace082a-ade3-421b-a54d-215b03134b0a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 14 2018,Haymarket Square,39.31,0.21,1033.6,,0.66,3.2
4425,0.49,Uber,1543426508545,North Station,Haymarket Square,27.5,1.0,683866fa-eba6-45ab-821e-81939d613285,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 17 2018,Haymarket Square,40.26,0.73,1000.25,,0.69,9.1
4426,0.49,Uber,1543419668508,North Station,Haymarket Square,7.0,1.0,94853c04-7843-4b65-9e06-7eb3e5fa8521,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 17 2018,Haymarket Square,40.24,0.73,1000.23,,0.69,9.13
4427,0.49,Uber,1543744676008,North Station,Haymarket Square,9.5,1.0,c0fee2dd-183a-4683-8934-1a64f6c1cbfa,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 17 2018,Haymarket Square,40.18,0.73,1000.21,,0.69,9.18
4428,0.49,Uber,1543870984052,North Station,Haymarket Square,15.0,1.0,e01554bf-802c-467a-abdb-ec567f7993a6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 17 2018,Haymarket Square,40.22,0.73,1000.21,,0.69,9.2
4429,0.55,Uber,1543759683472,South Station,Theatre District,7.0,1.0,032ae5dd-9d29-4e9a-932f-946e7b9926b3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 17 2018,Theatre District,40.08,0.74,1000.22,,0.69,9.15
4430,0.55,Uber,1543750683273,South Station,Theatre District,,1.0,27557d5b-c3fd-4f80-927f-f400b3630b8e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 17 2018,Theatre District,39.84,0.72,1000.26,,0.7,9.07
4431,0.55,Uber,1543291221909,South Station,Theatre District,6.5,1.0,74815f91-3c0e-4b2e-929d-0c03b1fa5ad3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 17 2018,Theatre District,40.59,0.73,1000.22,,0.68,9.22
4432,0.55,Uber,1543295182312,South Station,Theatre District,7.0,1.0,90cc956b-60ae-4417-945d-215a464b87a7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 17 2018,Theatre District,39.86,0.73,1000.23,,0.7,9.17
4433,0.55,Uber,1543573077550,South Station,Theatre District,26.0,1.0,91bb0e48-8e9d-485c-a61f-57471b01d705,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 28 2018,Theatre District,37.73,0.61,998.38,,0.7,9.28
4434,0.55,Uber,1543876379440,South Station,Theatre District,9.5,1.0,b205ac78-f089-49f4-8bbe-bbf1ca10fafa,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 28 2018,Theatre District,37.69,0.61,998.37,,0.7,9.29
4435,0.55,Uber,1544782805257,South Station,Theatre District,16.0,1.0,cd154ef3-f940-4c6e-969a-a200b6083392,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 28 2018,Theatre District,37.74,0.6,998.39,,0.7,9.2
4436,1.35,Lyft,1543415485284,South Station,Back Bay,5.0,1.0,02bd8772-6087-4f7a-87d0-a808241f9923,lyft_line,Shared,November 28 2018,Back Bay,37.58,0.6,998.39,,0.71,9.24
4437,1.35,Lyft,1543817280788,South Station,Back Bay,7.0,1.0,2fd1c39a-690c-411d-ae05-c7c8c6260d39,lyft,Lyft,November 28 2018,Back Bay,37.96,0.62,998.37,,0.7,9.35
4438,1.35,Lyft,1543285823548,South Station,Back Bay,16.5,1.0,3b6677a2-f601-4693-b696-5a9ed873c823,lyft_lux,Lux Black,November 28 2018,Back Bay,37.68,0.62,998.37,,0.7,9.32
4439,1.35,Lyft,1543536482179,South Station,Back Bay,13.5,1.0,86c83a1d-e04c-483e-9d85-167c3ee3d5a5,lyft_premier,Lux,November 28 2018,Back Bay,37.71,0.62,998.36,,0.7,9.33
4440,1.35,Lyft,1545022513143,South Station,Back Bay,27.5,1.0,a0be4002-a635-4820-9d67-67e9f9443b98,lyft_luxsuv,Lux Black XL,November 28 2018,Back Bay,37.64,0.62,998.37,,0.71,9.3
4441,1.35,Lyft,1545030010452,South Station,Back Bay,13.5,1.0,ce454eac-cca5-4775-a58b-b5eb97006222,lyft_plus,Lyft XL,November 28 2018,Back Bay,37.54,0.6,998.39,,0.71,9.28
4442,3.3,Lyft,1544783406022,Back Bay,South Station,22.5,1.0,138dab4a-332d-4f55-a660-d4b49242e556,lyft_premier,Lux,November 28 2018,South Station,37.9,0.62,998.37,,0.7,9.36
4443,3.3,Lyft,1545102311901,Back Bay,South Station,11.0,1.0,200c39a8-dcff-4a70-ba33-6b192a7389cd,lyft,Lyft,November 28 2018,South Station,37.54,0.62,998.37,,0.71,9.33
4444,3.3,Lyft,1544702407108,Back Bay,South Station,34.0,1.0,47b6d899-2cf4-4b55-bad3-fa9066973f60,lyft_luxsuv,Lux Black XL,November 28 2018,South Station,37.6,0.62,998.37,,0.71,9.29
4445,3.3,Lyft,1543237689859,Back Bay,South Station,7.0,1.0,c75a7d40-1c92-4e65-a1e4-5f53fcbcf33f,lyft_line,Shared,December 16 2018,South Station,39.16,1.0,1008.35,0.002,0.92,11.42
4446,3.3,Lyft,1544682319030,Back Bay,South Station,19.5,1.0,d0ec94c3-77b3-4780-86ed-dda1d1d9dfd2,lyft_plus,Lyft XL,December 16 2018,South Station,39.19,1.0,1008.37,0.002,0.91,11.45
4447,3.3,Lyft,1543398560515,Back Bay,South Station,26.0,1.0,e253cd45-5d84-4770-8447-89e531259c57,lyft_lux,Lux Black,December 16 2018,South Station,39.17,1.0,1008.36,0.002,0.91,11.19
4448,0.71,Lyft,1543366102331,South Station,Theatre District,11.0,1.0,327d205e-8a61-45cc-82f8-4e3da8944d07,lyft_premier,Lux,December 16 2018,Theatre District,38.85,1.0,1008.34,,0.93,11.29
4449,0.71,Lyft,1544696703925,South Station,Theatre District,16.5,1.0,3c4076ff-5c22-4957-a116-07e16d724c8d,lyft_lux,Lux Black,December 16 2018,Theatre District,39.94,0.99,1008.36,0.003,0.89,11.62
4450,0.71,Lyft,1543280354658,South Station,Theatre District,26.0,1.0,75ac10e0-9cb4-4a5b-b2af-26a665287068,lyft_luxsuv,Lux Black XL,December 16 2018,Theatre District,39.12,0.99,1008.38,0.003,0.92,11.52
4451,0.71,Lyft,1543238230053,South Station,Theatre District,5.0,1.0,8c7b2ca0-ada2-42c6-876e-9cb3b779f4e8,lyft_line,Shared,December 16 2018,Theatre District,39.17,0.99,1008.38,0.003,0.92,11.55
4452,0.71,Lyft,1545101405341,South Station,Theatre District,9.0,1.0,bc55083a-bf21-4446-a98b-7528650241de,lyft_plus,Lyft XL,December 16 2018,Theatre District,39.01,0.99,1008.38,0.003,0.92,11.46
4453,0.71,Lyft,1543722483648,South Station,Theatre District,7.0,1.0,bdc45f9b-42f1-452c-9485-af8bb87909d8,lyft,Lyft,December 16 2018,Theatre District,38.84,1.0,1008.33,0.002,0.93,11.41
4454,0.92,Uber,1544811012488,North Station,North End,11.0,1.0,57591b33-0b4d-4b28-a36b-742cd5657a3b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 16 2018,North End,39.88,0.99,1008.35,0.002,0.89,11.65
4455,0.92,Uber,1544757906903,North Station,North End,,1.0,5bf20ef8-5882-484a-81de-1d123b65c359,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 16 2018,North End,38.9,0.99,1008.35,0.002,0.93,11.56
4456,0.92,Uber,1543410668567,North Station,North End,5.5,1.0,6b8835c8-1e85-45b0-b346-a07d99a25b7c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 16 2018,North End,38.95,1.0,1008.38,0.003,0.92,11.45
4457,0.92,Uber,1543343242276,North Station,North End,16.0,1.0,7eee2042-f29e-41e9-b4fc-44e9c15926f2,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 26 2018,North End,44.57,0.97,1007.93,0.0092,0.88,9.6
4458,0.92,Uber,1543436588348,North Station,North End,7.0,1.0,a013fdf3-d2c3-4020-9645-4ae35cb80563,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 26 2018,North End,44.48,0.97,1007.91,0.0082,0.88,9.47
4459,0.92,Uber,1543573379388,North Station,North End,26.0,1.0,b91021db-df4f-4d74-ac4b-2bcb03e4c8fd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 26 2018,North End,44.61,0.97,1007.97,0.0179,0.87,9.65
4460,0.92,Uber,1543581185804,North Station,North End,7.0,1.0,c2ab5965-6ef6-4374-ae31-538c05f3cbc9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 26 2018,North End,44.65,0.97,1007.98,0.0195,0.87,9.67
4461,3.05,Lyft,1543342882077,West End,Boston University,9.0,1.0,e2dcf2d4-f2f8-429e-8bf1-68f4990480ee,lyft_line,Shared,November 26 2018,Boston University,44.56,0.97,1007.97,0.0205,0.88,9.61
4462,1.45,Lyft,1544959807083,Boston University,Back Bay,13.5,1.0,70bd31d2-025a-430d-bd5b-31a4378cd7da,lyft_plus,Lyft XL,November 26 2018,Back Bay,45.49,0.97,1007.96,0.0092,0.84,9.74
4463,1.45,Lyft,1544940606441,Boston University,Back Bay,19.5,1.0,7a52aa8d-1b4e-40dd-8375-99628212dc42,lyft_lux,Lux Black,November 26 2018,Back Bay,44.51,0.97,1007.95,0.0092,0.88,9.69
4464,1.45,Lyft,1543856280580,Boston University,Back Bay,26.0,1.0,84bb84d3-efce-4cc2-842d-af7f4acf0a04,lyft_luxsuv,Lux Black XL,November 28 2018,Back Bay,33.39,0.39,991.95,,0.84,6.89
4465,1.45,Lyft,1543846676208,Boston University,Back Bay,13.5,1.0,a92f1a1a-5182-421e-b3cb-1bc4368ffc15,lyft_premier,Lux,November 28 2018,Back Bay,33.69,0.12,991.21,,0.82,5.36
4466,1.45,Lyft,1545157212458,Boston University,Back Bay,9.0,1.0,ebb5b863-ef60-443e-b42b-dbe24a7b2ccb,lyft,Lyft,November 28 2018,Back Bay,33.53,0.39,991.96,,0.83,6.79
4467,1.45,Lyft,1543467295573,Boston University,Back Bay,3.5,1.0,f935bf2a-2cb8-48da-a49d-5ea10dc4d49b,lyft_line,Shared,November 28 2018,Back Bay,33.1,0.39,991.97,,0.85,6.83
4468,1.23,Uber,1544754914795,North End,West End,7.5,1.0,f4adf891-bea3-488d-a52f-c0c8273e125c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 28 2018,West End,33.53,0.12,991.2,,0.83,5.38
4469,3.22,Uber,1545140408092,North Station,Northeastern University,35.0,1.0,010a4c16-7403-45ff-882d-c5a00c6a1541,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 28 2018,Northeastern University,33.4,0.12,991.21,,0.83,5.4
4470,3.22,Uber,1543731779736,North Station,Northeastern University,10.5,1.0,5557fffc-d51e-416f-af8c-bd7b0d9f0168,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 28 2018,Northeastern University,33.43,0.12,991.2,,0.83,5.36
4471,3.22,Uber,1545051009666,North Station,Northeastern University,18.0,1.0,5de4e191-3115-4113-8ac0-67b2ce2b8fc6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 25 2018,Northeastern University,40.72,0.95,1013.78,,0.92,2.59
4472,3.22,Uber,1545009906756,North Station,Northeastern University,26.0,1.0,7b621ae2-92a3-4190-b467-7beb279d1f3f,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 25 2018,Northeastern University,40.68,0.95,1013.8,,0.92,2.53
4473,3.22,Uber,1543419084584,North Station,Northeastern University,9.0,1.0,a8d48e9d-2b7f-4117-b747-88b8023520ed,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 28 2018,Northeastern University,38.74,0.71,997.14,,0.7,9.89
4474,3.22,Uber,1544730913059,North Station,Northeastern University,10.5,1.0,b34e4d3f-9ff7-4d26-9877-b5cb4fffc8ba,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 28 2018,Northeastern University,38.69,0.71,997.13,,0.71,9.91
4475,3.22,Uber,1544867108555,North Station,Northeastern University,,1.0,c2b45090-ccaf-4eb6-9b26-d7303b590c42,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 28 2018,Northeastern University,38.61,0.72,997.16,,0.71,9.82
4476,3.14,Lyft,1545072013537,Boston University,North Station,7.0,1.0,60c4a34f-9ceb-40f3-8d5a-e6d6684dbb2c,lyft_line,Shared,November 28 2018,North Station,36.85,0.71,997.12,,0.76,10.0
4477,3.14,Lyft,1544911504276,Boston University,North Station,26.0,1.0,99fe519e-55d0-4a15-bceb-f46a67f8b6d0,lyft_lux,Lux Black,November 28 2018,North Station,38.69,0.7,997.11,,0.71,9.95
4478,3.14,Lyft,1545141612483,Boston University,North Station,11.0,1.0,9a97fdc4-be26-4883-909d-e38610a29d1b,lyft,Lyft,November 28 2018,North Station,38.72,0.7,997.11,,0.7,9.97
4479,3.14,Lyft,1543684682501,Boston University,North Station,16.5,1.0,b2659c62-4468-4f38-af49-67305f4e6bcb,lyft_plus,Lyft XL,November 28 2018,North Station,38.66,0.7,997.12,,0.71,9.92
4480,3.14,Lyft,1543448920902,Boston University,North Station,34.0,1.0,c0cbd05e-d139-4d27-867b-534541e84071,lyft_luxsuv,Lux Black XL,November 28 2018,North Station,38.57,0.72,997.15,,0.71,9.88
4481,3.14,Lyft,1545042913589,Boston University,North Station,19.5,1.0,e9225998-48a6-45f3-a60e-68dedfed4849,lyft_premier,Lux,November 28 2018,North Station,36.8,0.71,997.12,,0.76,10.01
4482,1.56,Lyft,1544919010995,North End,Beacon Hill,27.5,1.0,125fee4a-8ead-4913-823b-6ddf75d825f9,lyft_luxsuv,Lux Black XL,November 28 2018,Beacon Hill,38.58,0.71,997.13,,0.71,9.97
4483,1.56,Lyft,1543585382786,North End,Beacon Hill,16.5,1.0,1e9030d2-a961-47ce-b11d-8adf317c38ba,lyft_premier,Lux,November 28 2018,Beacon Hill,38.61,0.7,997.12,,0.71,9.92
4484,1.56,Lyft,1543420748076,North End,Beacon Hill,19.5,1.0,33880f95-7cae-4b20-8c55-7ed147833392,lyft_lux,Lux Black,November 28 2018,Beacon Hill,40.82,0.85,993.97,,0.63,9.13
4485,1.56,Lyft,1543452968326,North End,Beacon Hill,5.0,1.0,3c9a33c1-e06a-4751-a735-fd6bc91c6994,lyft_line,Shared,November 28 2018,Beacon Hill,40.78,0.85,993.96,,0.63,9.12
4486,1.56,Lyft,1545144315978,North End,Beacon Hill,13.5,1.0,60b2e894-e6d8-426e-94f0-f1fca2cf27e6,lyft_plus,Lyft XL,November 28 2018,Beacon Hill,40.77,0.85,993.99,,0.63,9.06
4487,1.56,Lyft,1543398499433,North End,Beacon Hill,9.0,1.0,e87462f6-24e2-4bcc-9269-9b757a07d482,lyft,Lyft,November 28 2018,Beacon Hill,40.77,0.85,993.99,,0.63,9.1
4488,2.96,Lyft,1543879986457,Fenway,West End,7.0,1.0,3e5006f2-64c8-430e-a0fc-c26f2e8f54ce,lyft_line,Shared,November 28 2018,West End,41.47,0.86,993.96,,0.61,9.17
4489,2.96,Lyft,1544929812709,Fenway,West End,19.5,1.0,ac6966c3-f26b-4379-8c2f-86bf6a825c81,lyft_premier,Lux,November 28 2018,West End,40.9,0.86,993.96,,0.63,9.14
4490,2.96,Lyft,1543253530012,Fenway,West End,10.5,1.0,dd68d210-836d-4eeb-bad9-aba0a2d2fb9f,lyft,Lyft,November 28 2018,West End,40.94,0.86,993.95,,0.62,9.14
4491,2.96,Lyft,1545116410406,Fenway,West End,32.5,1.0,e838068a-acdf-4f45-b0c8-63e896c305c4,lyft_luxsuv,Lux Black XL,November 28 2018,West End,40.91,0.85,993.96,,0.62,9.11
4492,2.96,Lyft,1545154508807,Fenway,West End,16.5,1.0,efcfb541-bd7a-46e2-b581-c8215325291d,lyft_plus,Lyft XL,November 28 2018,West End,40.92,0.85,993.98,,0.62,9.14
4493,2.96,Lyft,1543339282275,Fenway,West End,22.5,1.0,fe4d9bd9-59fa-4351-ba59-67ebfc21ee31,lyft_lux,Lux Black,November 28 2018,West End,41.5,0.86,993.96,,0.61,9.19
4494,2.32,Lyft,1543213144658,North Station,South Station,7.0,1.0,4167b3b7-1d41-4758-a7fd-9e843d2bdf37,lyft_line,Shared,November 28 2018,South Station,40.98,0.86,993.97,,0.62,9.17
4495,2.32,Lyft,1543742282132,North Station,South Station,27.5,1.0,b1b04da1-522a-4b36-9cbb-a2637644c455,lyft_luxsuv,Lux Black XL,November 28 2018,South Station,40.87,0.85,993.96,,0.63,9.12
4496,2.32,Lyft,1543847278812,North Station,South Station,13.5,1.0,c08514a7-6c11-406e-8583-1c5cc697d1f2,lyft_plus,Lyft XL,December 17 2018,South Station,40.69,0.82,999.98,,0.76,8.89
4497,2.32,Lyft,1543410083141,North Station,South Station,9.0,1.0,e0a98b43-f355-449d-aa45-f5c040de627c,lyft,Lyft,December 17 2018,South Station,40.63,0.82,999.97,,0.77,8.9
4498,2.32,Lyft,1544973906956,North Station,South Station,16.5,1.0,ead146aa-013d-499f-a581-946c501c1042,lyft_premier,Lux,December 17 2018,South Station,40.78,0.81,1000.01,,0.76,8.82
4499,2.32,Lyft,1544677513004,North Station,South Station,22.5,1.0,f6024f45-6124-4a71-8f10-8e7f357bd358,lyft_lux,Lux Black,December 17 2018,South Station,40.6,0.81,1000.01,,0.76,8.86
4500,2.39,Lyft,1543362322251,Back Bay,South Station,9.0,1.0,0122d563-27ce-4575-a7d0-a5b8950b138b,lyft_line,Shared,December 17 2018,South Station,40.64,0.82,999.95,,0.77,8.92
4501,2.39,Lyft,1543755785632,Back Bay,South Station,16.5,1.0,311600f4-95da-470e-adff-0f6bbd85f258,lyft_plus,Lyft XL,December 17 2018,South Station,40.68,0.82,999.94,,0.77,8.93
4502,2.39,Lyft,1543418183256,Back Bay,South Station,26.0,1.0,3f992606-989f-4737-a8b7-4960774837cb,lyft_lux,Lux Black,December 17 2018,South Station,40.64,0.82,999.95,,0.77,8.9
4503,2.39,Lyft,1544886616209,Back Bay,South Station,11.0,1.0,95826edd-972a-4971-abdf-0810fe6e583e,lyft,Lyft,December 17 2018,South Station,40.57,0.82,1000.0,,0.77,8.9
4504,2.39,Lyft,1543691881920,Back Bay,South Station,34.0,1.0,9efd5e4f-ef74-4dc9-9716-ae85d8bda1af,lyft_luxsuv,Lux Black XL,December 17 2018,South Station,40.54,0.82,999.97,,0.77,8.94
4505,2.39,Lyft,1543658284001,Back Bay,South Station,19.5,1.0,fa6a70bd-cb30-42b4-b118-1a5eb7a23c08,lyft_premier,Lux,December 15 2018,South Station,44.35,0.36,1022.04,,0.69,7.84
4506,1.21,Lyft,1544707513219,Theatre District,Haymarket Square,16.5,1.0,1a4fc70f-3dfe-4611-8254-9d3bc6fb574d,lyft_premier,Lux,December 15 2018,Haymarket Square,44.23,0.35,1022.05,,0.7,7.89
4507,1.21,Lyft,1543694877377,Theatre District,Haymarket Square,7.0,1.0,1f9b6f01-4d87-466a-9fc5-53241bf0fda4,lyft_line,Shared,December 15 2018,Haymarket Square,44.44,0.37,1022.04,,0.69,7.6
4508,1.21,Lyft,1543331542165,Theatre District,Haymarket Square,26.0,1.0,b50ec086-2960-4594-b9bb-f2f5ad689380,lyft_luxsuv,Lux Black XL,December 15 2018,Haymarket Square,44.1,0.38,1022.03,,0.7,7.69
4509,1.21,Lyft,1543468659022,Theatre District,Haymarket Square,19.5,1.0,c1ec02f0-724e-4b8c-9127-bf585e9f5e10,lyft_lux,Lux Black,December 15 2018,Haymarket Square,45.25,0.34,1022.04,,0.67,8.07
4510,1.21,Lyft,1544678110400,Theatre District,Haymarket Square,9.0,1.0,ec50a03c-109e-424c-91bf-f1cd75db221e,lyft,Lyft,December 15 2018,Haymarket Square,44.1,0.34,1022.05,,0.7,7.98
4511,1.21,Lyft,1543402584164,Theatre District,Haymarket Square,13.5,1.0,f1370fed-3fab-4153-8d88-1f9a6d083dc9,lyft_plus,Lyft XL,December 15 2018,Haymarket Square,44.17,0.34,1022.05,,0.7,8.02
4512,1.73,Lyft,1543720379984,North End,Theatre District,10.5,1.25,4cd5d678-c82b-4a72-abcd-31854993d9f1,lyft,Lyft,December 15 2018,Theatre District,44.0,0.34,1022.05,,0.7,7.92
4513,1.73,Lyft,1543570981048,North End,Theatre District,19.5,1.25,6804c28a-8dcc-4fad-a969-f26f6d7bd3e1,lyft_premier,Lux,December 15 2018,Theatre District,44.04,0.37,1022.03,,0.7,7.82
4514,1.73,Lyft,1543873676128,North End,Theatre District,7.0,1.0,76aebac8-d168-423a-b49b-b70a6e75de6b,lyft_line,Shared,December 15 2018,Theatre District,45.19,0.35,1022.04,,0.68,8.09
4515,1.73,Lyft,1543816382079,North End,Theatre District,38.5,1.25,9a7df065-d650-490c-aa02-deb3430c0fa8,lyft_luxsuv,Lux Black XL,December 15 2018,Theatre District,43.89,0.35,1022.04,,0.71,8.0
4516,1.73,Lyft,1543885983992,North End,Theatre District,22.5,1.25,d8b8a89a-9ec3-473f-82ee-1ba408d16f55,lyft_lux,Lux Black,December 15 2018,Theatre District,43.93,0.35,1022.05,,0.71,7.91
4517,1.73,Lyft,1543853877927,North End,Theatre District,16.5,1.25,ec117f0b-dba1-4fc1-8fcd-96b5e3edfda7,lyft_plus,Lyft XL,November 27 2018,Theatre District,42.3,0.54,991.86,,0.71,9.05
